Key Index-0 Index-T Lifetime ReportIndex CountStretch TimeStretch
8712305853307 9642128 23107692 13465564 23336960 1.04167 1.01703
1393029446504 15553871 35600311 20046440 42181632 1.33333 1.3283
21710122578276 15831825 26192102 10360277 27643904 1.04167 1.14013
668657099991 43644302 58280997 14636695 58792960 1.08333 1.03498
28544469046288 12287001 19726804 7439803 21101568 1.125 1.18479
34906412325455 40485281 55473672 14988391 57254912 1.04167 1.11884
30364077920400 48017375 64514235 16496860 65604608 1.08333 1.0661
24860523804429 31416006 52507252 21091246 58792960 1.29167 1.29802
12118277661166 3358151 11533290 8175139 12808192 1.25 1.15595
3731460806564 4120470 11577907 7457437 12808192 1.16667 1.16497
15653997422204 18398830 33533752 15134922 34057216 1 1.03459
13858515679122 40263897 52323135 12059238 52639744 1 1.02625
18696302284054 7877193 21528396 13651203 23336960 1.04167 1.13248
30774359932737 8498901 23009009 14510108 23336960 1 1.0226
1050424626532 11937743 21847224 9909481 23336960 1.45833 1.15033
5499235051670 6032952 15098176 9065224 17049600 1.41667 1.21526
9078829323902 28517806 36149945 7632139 37786624 1.16667 1.21445
18778827281694 4886615 15374738 10488123 17049600 1.04167 1.15969
3134156901150 45439191 53822524 8383333 54987776 1.20833 1.139
9656781278740 30307042 42278852 11971810 44295168 1.04167 1.16842
5571967800330 13389086 26771371 13382285 27643904 1.70833 1.0652
22905841133717 9327268 29644444 20317176 34057216 1.20833 1.21719
18169859821080 42508861 50316664 7807803 52639744 1.125 1.29753
24371847544580 15666239 37053126 21386887 42181632 1.20833 1.2398
33263506976549 5162104 18358413 13196309 18974720 1.54167 1.0467
19815343468458 10158501 30799701 20641200 34057216 1.125 1.15782
498973136742 11484945 21148312 9663367 23336960 1.5 1.22649
35184011860306 9790302 21852870 12062568 23336960 1.04167 1.12303
21861608133081 941581 21587439 20645858 25829376 1.16667 1.20546
17858193976547 45657298 63400237 17742939 65604608 1.16667 1.12424
15130408946825 15669307 26351526 10682219 27643904 1.04167 1.12098
17698861761128 42780764 60129757 17348993 65604608 2.33333 1.31557
26262554757693 14486294 24564228 10077934 25829376 1.45833 1.12554
3482014013805 37872169 49766396 11894227 50792448 1.625 1.08626
4251646806328 45760204 62766080 17005876 65604608 1.29167 1.16691
2377543154640 40819331 56684060 15864729 57254912 1 1.03598
26931769650693 25709873 33515307 7805434 34057216 1 1.06943
29971237138964 7200675 15344729 8144054 17049600 1.08333 1.20934
15030162237746 9821469 19172177 9350708 21101568 1.08333 1.20634
16482139718689 23085607 36169589 13083982 37786624 1.04167 1.12359
10179905557671 22664639 31405034 8740395 34057216 1.08333 1.30344
10638724852977 15700032 27565852 11865820 29891584 1.79167 1.196
6705957956254 36308130 52556270 16248140 58792960 1 1.38384
31970351313216 15710695 28288073 12577378 29891584 1.04167 1.12749
17932031937976 36528348 54166319 17637971 58792960 1.45833 1.26231
25297505721936 11290033 30823580 19533547 34057216 1.16667 1.16554
32603939699171 33040320 47951860 14911540 48569344 1 1.04141
27242399686859 12859278 28320679 15461401 29891584 1.04167 1.1016
23264420170912 15733843 27900282 12166439 29891584 1.04167 1.16367
32062919074320 35084323 54469133 19384810 58792960 1.25 1.22305
12418937900477 31225677 42937782 11712105 44295168 1.66667 1.1159
29858986728485 47862630 64744899 16882269 65604608 1.08333 1.05092
14186433680634 41262925 54965937 13703012 57254912 1.04167 1.16704
10604952608971 15751036 36540483 20789447 42181632 1.25 1.27135
34186616545270 15753119 26112159 10359040 27643904 1.04167 1.14787
30261324303012 21550320 29702291 8151971 29891584 1 1.02322
28478547581408 15753366 36542871 20789505 42181632 1.25 1.27123
31651308347052 15089527 30596049 15506522 31781888 1.04167 1.07647
2574899266555 6393084 27640296 21247212 34057216 1.25 1.30201
26004978056407 52655643 60527486 7871843 61079552 1.08333 1.07013
30712781345538 54400693 62279082 7878389 63218688 1.125 1.11926
20392137751176 24514464 40184729 15670265 42181632 1.04167 1.12743
21827002662090 15789787 23602350 7812563 25829376 1.125 1.28506
31183408002841 51261836 59317412 8055576 61079552 1.08333 1.21875
21353485060756 15713038 24680381 8967343 27643904 1.45833 1.33048
587128898195 1227800 11652399 10424599 12808192 1.04167 1.11087
18241922325821 11345890 23439664 12093774 25829376 1.08333 1.1976
24678345246007 11438406 19017480 7579074 21101568 1.20833 1.27498
28751865770228 15829370 23587242 7757872 27643904 1.375 1.52291
17123695040445 42830943 57460378 14629435 58792960 1.83333 1.09109
28868092990674 21671903 37725174 16053271 37786624 1 1.00383
5876585800586 35190386 44810567 9620181 46294016 1.04167 1.1542
1774154152198 28472229 44148789 15676560 48569344 2.5 1.28199
6911709165798 43528465 52201287 8672822 52639744 1 1.05056
4463975476565 3255836 24430541 21174705 34057216 1.41667 1.45463
25615890418925 14023168 30773836 16750668 31781888 1.08333 1.06018
20616248897246 33102068 44373827 11271759 46294016 1.66667 1.17035
19818091114602 43822165 51562123 7739958 52639744 1.04167 1.13923
18335827238895 6889767 20932205 14042438 21101568 1 1.01206
15557072347349 45858889 60029731 14170842 61079552 1 1.07408
6802927236152 3786812 22485140 18698328 23336960 1.04167 1.04556
6161294288203 15920036 28089109 12169073 29891584 1.04167 1.14812
3356158602790 25974056 33490441 7516385 35796992 1.16667 1.30687
9287292051642 4264582 18231750 13967168 18974720 1 1.05319
34209364678519 17741952 33300154 15558202 34057216 1 1.04866
34927910651407 9234180 25034670 15800490 25829376 1 1.0503
16897359384996 20007438 41656316 21648878 50792448 1.375 1.42201
2257554508932 19684438 40340876 20656438 42181632 1.08333 1.08911
11751853083457 3675965 11033799 7357834 12808192 1.08333 1.24116
27379926519899 30661902 52483918 21822016 58792960 1.25 1.28911
1826248117822 15926247 34738761 18812514 42181632 1.5 1.39563
17508991034789 25825837 37483409 11657572 37786624 1.41667 1.02601
35143000649377 21605289 30823302 9218013 31781888 1.04167 1.10399
5258051447979 9756680 18825858 9069178 21101568 1.08333 1.25093
21130515817969 9783123 17661600 7878477 18974720 1.20833 1.16667
9100376712485 15947153 29343482 13396329 31781888 1.08333 1.18202
24690448319914 47799069 57541733 9742664 58792960 1.375 1.12843
33814917260256 4558356 22213406 17655050 23336960 1.04167 1.06364
7004468559572 3670249 21285165 17614916 23336960 1.125 1.11648
9086949780254 16905676 30737843 13832167 31781888 1 1.07548
25992131921456 31824973 53716770 21891797 58792960 1.20833 1.23188
28070863242427 11954342 19451343 7497001 23336960 1.20833 1.51829
8664273355612 16956213 36932921 19976708 42181632 1.25 1.26274
11971468707837 741259 21453614 20712355 25829376 1.16667 1.21126
7895839354642 15982906 28957999 12975093 29891584 1 1.07195
1822575651109 44664199 64655008 19990809 65604608 1.04167 1.0475
8443701967023 47678306 57380421 9702115 58792960 1.04167 1.14559
5638136515319 27964012 44960802 16996790 50304000 2.625 1.31437
3308968807452 49995426 62428264 12432838 63218688 1.625 1.06358
15637373966878 54173209 61995776 7822567 63218688 1.125 1.15633
13334163366118 14472339 34086027 19613688 42181632 1.45833 1.41275
17918573482245 16095731 28183824 12088093 29891584 1.75 1.14128
3159303234205 17154100 38761569 21607469 42181632 1.125 1.15828
7666617070264 24337810 31894218 7556408 34057216 1.16667 1.28625
26708585848550 12419751 27249018 14829267 29891584 2.20833 1.1782
20562522870500 27727442 46477571 18750129 50792448 1.29167 1.23013
21067214287748 36810608 44546316 7735708 46294016 1.16667 1.22593
5050459184872 46212305 53887183 7674878 54987776 1.08333 1.1434
20663489439126 13801045 28848497 15047452 29891584 1 1.06932
27002485295415 16834850 26000344 9165494 27643904 1.04167 1.17932
34435429271054 14934009 29581103 14647094 29891584 1 1.0212
18762681748839 21008751 30793302 9784551 31781888 1.375 1.10104
25599217995788 42342259 50254562 7912303 52639744 1.125 1.30145
772581758629 19132644 28886941 9754297 29891584 1.04167 1.10299
17753705246120 299124 20569392 20270268 25829376 1.25 1.25949
1324654529561 12493062 29554627 17061565 31781888 1.16667 1.13054
26027406479616 30408778 51095413 20686635 58792960 1.375 1.3721
1357074429632 42960851 56251504 13290653 57254912 1.75 1.0755
20415328203035 16296754 36450931 20154177 42181632 1.29167 1.28434
2635799957213 19439558 34586829 15147271 36894720 2.08333 1.15236
5364457229812 11376780 18746160 7369380 18974720 1 1.03101
12464297548914 24140669 45787033 21646364 50792448 1.20833 1.23124
29217354951134 46042737 61084605 15041868 63218688 1.04167 1.14188
21946720263410 36736570 44471633 7735063 46294016 1.16667 1.2356
19489142841952 3118922 20259713 17140791 21101568 1.04167 1.04911
24453322473556 16192167 23659038 7466871 27643904 1.25 1.53367
24721833439061 44590416 53798248 9207832 54987776 1.33333 1.12919
21794875642082 41574727 54854306 13279579 54987776 1.04167 1.01005
29024034369282 10142659 17597168 7454509 18974720 1.125 1.18479
25468511383914 15171572 32967362 17795790 34057216 1.04167 1.06124
21409319878335 2883405 12746680 9863275 12808192 1.16667 1.00624
10342076049707 11756580 29288256 17531676 29891584 1.04167 1.03441
17827685241542 26222464 46757231 20534767 50792448 1.16667 1.19651
26331395525811 3595690 11661629 8065939 12808192 1.04167 1.14215
18558787341768 25263304 43399875 18136571 50792448 1.70833 1.40761
17308766287503 24472956 39317611 14844655 40098816 1.125 1.05263
22769386597969 9136772 26785065 17648293 34057216 1.79167 1.41206
20439848271184 12828971 27006060 14177089 29891584 1.08333 1.20353
26737880080311 26387021 35654146 9267125 35796992 1 1.01541
31056852391976 23776470 31423477 7647007 34057216 1.25 1.34441
15784400033455 36671565 55830181 19158616 58792960 1.16667 1.15464
4104952760083 3293515 13085441 9791926 14877696 1.04167 1.18303
22496210914248 42289518 50002668 7713150 50792448 1.08333 1.10239
18228843587681 961341 22071527 21110186 25829376 1.16667 1.17801
15414649761669 24658581 43358530 18699949 50792448 1.54167 1.39754
34862484766207 16228455 30900335 14671880 31781888 1 1.06008
25382048490134 5712153 16571350 10859197 17049600 1 1.04404
1365275574883 42989289 54308176 11318887 57254912 1.08333 1.26034
28188744727918 43357766 51506478 8148712 54987776 1.16667 1.42722
29468949684651 7194397 28410101 21215704 34057216 1.25 1.26618
5094269742919 4345686 18740613 14394927 21101568 1.08333 1.16401
28860118311643 8580974 22022246 13441272 23336960 1.875 1.09781
1888149462118 16275824 29258439 12982615 29891584 1.625 1.04877
30500529607766 23093730 44515050 21421320 50792448 1.25 1.29304
14852151891478 29321961 42938597 13616636 44295168 1.83333 1.09963
6406332367854 4642565 13893847 9251282 14877696 1.04167 1.10635
18828166378941 8049369 18606301 10556932 18974720 1 1.0349
12180803054971 16286695 24104695 7818000 25829376 1.08333 1.2206
24768184468770 14909987 32379699 17469712 34057216 1.125 1.09602
33754457454483 39544676 51597642 12052966 52639744 1 1.08646
19573313321069 22544908 39628020 17083112 40098816 1 1.02756
16176631203713 1668513 15984825 14316312 17049600 1.20833 1.07437
8538285284274 21226273 32374593 11148320 34057216 1.625 1.15093
18118622819557 33386683 40978403 7591720 42181632 1.125 1.15849
12845610432672 16306709 30547989 14241280 31781888 1.04167 1.08664
25286122815923 16308668 23832004 7523336 27643904 1.29167 1.50668
7500819874514 13434595 21501264 8066669 23336960 1.08333 1.22757
22661086929098 42699005 54779016 12080011 57254912 1.08333 1.20496
21786765964904 31115282 38683916 7568634 40098816 1.125 1.18694
18343782961838 45707155 54196314 8489159 57254912 1.125 1.36029
34824018644327 22519320 34019433 11500113 34057216 1 1.00329
19755417969457 19390760 31739842 12349082 31781888 1 1.0034
31438519176301 11141739 23661057 12519318 25829376 1.875 1.1732
17862136022025 49513123 64144400 14631277 65604608 1.04167 1.0998
2767619829744 37060767 44673378 7612611 46294016 1.125 1.21289
23323693560169 16348298 25942580 9594282 27643904 1.45833 1.17733
22412627834531 11689230 19135948 7446718 21101568 1.125 1.26396
31734035870210 41291114 54163549 12872435 57254912 1.08333 1.24015
22362754639975 34569017 48651776 14082759 50792448 2 1.15201
2686916927105 13591455 23149172 9557717 23336960 1.20833 1.01965
14819332976268 22031812 42569041 20537229 50792448 1.41667 1.40041
11274835097117 17407013 32100124 14693111 34057216 1.04167 1.1332
6286674533778 3120044 15148101 12028057 17049600 1.83333 1.15809
19698864960947 14162762 23861839 9699077 25829376 1.5 1.20286
6121692032118 16375463 28030111 11654648 29891584 1.70833 1.15972
2910630258195 19531118 35121127 15590009 42181632 1.04167 1.45289
15461080839984 22499703 43997585 21497882 50792448 1.29167 1.31607
5084125582994 42542186 57272097 14729911 58792960 1.875 1.10325
17385117977554 46769020 56111605 9342585 58792960 1.45833 1.287
28812991833592 29529868 44402123 14872255 46294016 1.04167 1.12721
30620599884187 36592968 54546643 17953675 58792960 1.33333 1.23652
28887450904437 11150596 32379013 21228417 34057216 1.04167 1.07905
32763123114137 43973185 52800733 8827548 54987776 1.375 1.24775
26395980758296 10133556 30037828 19904272 34057216 1.20833 1.20194
5151475651532 39925727 55780811 15855084 57254912 1.04167 1.09297
14438536267834 33754610 51672571 17917961 58792960 1.83333 1.39739
503370426151 33358323 48273005 14914682 50792448 1.08333 1.16892
26109995171256 12687012 31794502 19107490 34057216 1.125 1.11842
5245516035291 44067644 56543658 12476014 58792960 1.04167 1.18029
5272988781306 44073127 56678465 12605338 57254912 1.58333 1.04573
29433408150900 24734019 36165267 11431248 37786624 1.66667 1.14184
19319285204927 44083656 57843096 13759440 58792960 1.75 1.06903
14518325149121 50963590 63404490 12440900 65604608 1.83333 1.17685
17016098909136 10719335 24853799 14134464 25829376 1 1.06902
3630681034671 15365726 36879981 21514255 42181632 1.20833 1.24643
20353109295887 8996640 23518406 14521766 25829376 1.08333 1.15914
1168108722005 15693170 23264006 7570836 25829376 1.25 1.33885
14768611932457 39185817 52900333 13714516 54987776 1.95833 1.15221
4084491566875 30893608 45502282 14608674 46294016 1.16667 1.0542
26609959470708 10651916 31980276 21328360 34057216 1.08333 1.09738
3886919982277 23201388 40127153 16925765 42181632 1.16667 1.12138
26305867829538 47375909 61988489 14612580 63218688 1.04167 1.08419
29666729826970 18640132 33393033 14752901 34057216 1.08333 1.04502
4950631351545 14381512 34398904 20017392 42181632 1.41667 1.3888
12100656109145 13697290 33496546 19799256 34057216 1 1.02832
4974098207886 46617435 56313778 9696343 58792960 1.08333 1.25568
14218785036986 45735772 58352834 12617062 58792960 1.54167 1.03488
32000078267774 197540 7800833 7603293 11228160 1.16667 1.45077
30982311317847 51353698 59662332 8308634 61079552 1.20833 1.17057
10146772631613 50735004 61736312 11001308 63218688 1.04167 1.13475
17656725109108 1122068 10598459 9476391 14877696 1.16667 1.45157
15536363431176 985932 8725686 7739754 11228160 1.125 1.32333
3751133621520 44212081 51852469 7640388 52639744 1.04167 1.10304
21182042972734 1784249 9565545 7781296 11228160 1.25 1.21367
34702861996821 17630824 28014942 10384118 29891584 1.04167 1.18072
26900786301438 44222001 60680979 16458978 64863232 2.45833 1.2541
29526388064396 14654605 27786159 13131554 29891584 1.95833 1.16033
2675315568880 22872512 35558256 12685744 37786624 1.04167 1.17566
29901060280870 13717254 34157806 20440552 42181632 1.375 1.39254
34598848789873 44062391 60698182 16635791 65604608 2.625 1.29493
9616795967569 44251498 60520057 16268559 64863232 2.5 1.26697
17984697759420 609950 12831058 12221108 14877696 1.875 1.16747
28429270282435 42214806 56782439 14567633 58792960 1.04167 1.13801
2005710906789 3719489 12482787 8763298 12808192 1.16667 1.03713
2276198460654 45989536 58900156 12910620 61079552 1.04167 1.16881
10837669589923 6737674 19529933 12792259 21101568 1.04167 1.12286
13083408254335 40875647 51810985 10935338 52639744 1 1.07579
24596635215022 3189184 14721911 11532727 14877696 1 1.01351
28171212690268 43327805 53950294 10622489 57254912 1.125 1.3111
34180155560796 3989577 11965214 7975637 12808192 1.16667 1.10569
30851401508231 54740281 64779168 10038887 65604608 1.375 1.08222
7130670483279 44273037 55389380 11116343 57254912 1.625 1.16782
578373483754 9633872 20577216 10943344 23336960 1.08333 1.25218
32555210020689 36583774 52834497 16250723 58792960 1 1.36666
13254289211946 9495821 29559204 20063383 34057216 1.20833 1.22419
20083898158534 11405269 18798017 7392748 21101568 1.16667 1.3116
7867123177152 26381925 34977060 8595135 35796992 1.20833 1.09539
7695263370751 51402428 62777994 11375566 63218688 1 1.03874
19198603422210 17222456 28650256 11427800 29891584 1.04167 1.10862
4806705324382 9713276 17897797 8184521 18974720 1.04167 1.13158
11928720273949 30130477 49700492 19570015 58792960 1.54167 1.46461
14073984699698 19079632 27488067 8408435 29891584 1.33333 1.28585
23859236056397 15318998 36519042 21200044 42181632 1.25 1.2671
13497705279625 37067315 49179027 12111712 50792448 1.70833 1.13321
7794596320445 17559094 31172508 13613414 31781888 1.20833 1.04476
3541934168641 33206019 41217446 8011427 42181632 1.16667 1.12035
5645738628195 44343273 59800229 15456956 61079552 1.04167 1.08277
33211292258684 54680034 62543159 7863125 65604608 1.16667 1.38934
6048515226688 36592497 57758294 21165797 58792960 1.04167 1.04888
34951283601751 28074281 46984117 18909836 50792448 1.25 1.20139
26816318420529 31519490 45320151 13800661 46294016 1.75 1.07057
6132848081859 20022299 41330861 21308562 50792448 1.41667 1.44403
28428221339765 35618146 54196736 18578590 58792960 1.33333 1.24739
19210122098028 10459766 19290300 8830534 21101568 1.08333 1.20511
24410795404477 37245962 46881823 9635861 48569344 1.04167 1.17513
14404232358284 43140335 57874631 14734296 58792960 1.16667 1.06233
3829620066326 5150629 12715742 7565113 12808192 1 1.01222
18890480305154 39033640 51083117 12049477 52639744 1.04167 1.12919
5476927698720 453667 19522195 19068528 25829376 1.33333 1.33076
25482163576428 47957833 58723888 10766055 58792960 1.20833 1.00642
28495606745063 35186426 49842900 14656474 50792448 1.20833 1.06479
12182825002258 31449254 45058542 13609288 46294016 1.04167 1.09078
19098211853936 40502839 51105420 10602581 52639744 1.04167 1.14471
2580293837532 27247547 37089600 9842053 37786624 1 1.07082
18737773658472 32511428 49369583 16858155 50792448 1.125 1.0844
22059012591506 2709857 23681824 20971967 25829376 1.08333 1.1024
19555542013412 1524578 19901333 18376755 23336960 1.20833 1.18696
5636100078335 46594320 54759851 8165531 57254912 1.125 1.30556
13478608166353 2815368 14340864 11525496 17049600 1.08333 1.23502
27971322347926 47578008 63944651 16366643 65604608 1 1.10142
10451265630069 37244261 45684215 8439954 46294016 1 1.07225
19442028140675 21287695 42198083 20910388 50792448 1.375 1.41101
14748091719902 9804200 28586308 18782108 34057216 1.33333 1.29128
29917839117787 5924310 16434563 10510253 18974720 1.08333 1.24168
12932520449363 10630725 25191551 14560826 34057216 1.125 1.60887
34708814479499 32524192 46174584 13650392 48569344 2 1.17544
20538698566775 44459729 54299381 9839652 54987776 1.33333 1.06996
33927951641679 30895304 46210151 15314847 46294016 1 1.00548
23633027173754 8832212 23350420 14518208 25829376 1.08333 1.17075
21468614261990 2899022 20033789 17134767 25829376 1.625 1.33824
24898825814428 42979988 55576270 12596282 57254912 1.79167 1.13326
18287127863179 41749917 54628139 12878222 57254912 1.08333 1.20397
18107125108132 36909224 44610607 7701383 46294016 1.08333 1.21859
8246174823021 26294361 34772294 8477933 35796992 1.20833 1.12087
31780701212600 13437963 22559879 9121916 25829376 1.125 1.35842
21426012481254 31339383 53144718 21805335 58792960 1.20833 1.25903
12666887089851 19446021 29203760 9757739 29891584 1 1.07049
34955805574435 36712722 50817703 14104981 52639744 1.95833 1.12918
22963339665812 44488659 55451022 10962363 57254912 1.04167 1.16455
14361496152852 21905386 43470710 21565324 50792448 1.29167 1.33951
13744343734932 37730246 48797699 11067453 50792448 1.625 1.18024
28893040949695 5340343 19764243 14423900 21101568 1.04167 1.09272
18690311475011 51782608 59434399 7651791 61079552 1.125 1.215
32073187619545 44583623 52307301 7723678 52639744 1.04167 1.04304
29958448964081 2916095 13357215 10441120 14877696 1.04167 1.14562
34308166993755 9867856 30867316 20999460 34057216 1.125 1.1519
32691060465428 44593694 57894460 13300766 58792960 1 1.06755
34520486561433 44631536 52943355 8311819 54987776 1.08333 1.24597
27699968064768 37254638 49589256 12334618 50792448 1.70833 1.09755
7447799592606 6723238 24588935 17865697 25829376 1.08333 1.06943
25070509869802 12073980 32613206 20539226 34057216 1.04167 1.0703
30899538771629 8732809 16901449 8168640 18974720 1.08333 1.25381
30864043193437 37199779 48107820 10908041 50792448 1.08333 1.24611
31305379068475 9233860 23333605 14099745 23336960 1 1.00024
24832196770192 4539636 25303520 20763884 34057216 1.375 1.42158
2120866454716 21567858 30721905 9154047 31781888 1.33333 1.11579
10948753797841 55442376 63808465 8366089 65604608 1.08333 1.21469
10599338943261 17690342 26313138 8622796 27643904 1.29167 1.15433
17265501458136 44687447 54372489 9685042 57254912 1.08333 1.29762
14799755367901 37790021 51215057 13425036 52639744 1.83333 1.10612
34443945411783 10336378 18031619 7695241 18974720 1.125 1.12256
21717136415230 52297857 64748999 12451142 65604608 1.625 1.06872
14927019334507 31483443 48327960 16844517 48569344 1 1.01433
19342967800951 45231135 53157151 7926016 54987776 1.08333 1.23096
14399397356352 44727713 57208564 12480851 58792960 1.04167 1.12695
32729251064829 2340888 12099757 9758869 14877696 1.08333 1.28466
32278374961076 11125920 25269089 14143169 25829376 1 1.03962
9250465429369 33117001 49329926 16212925 50792448 1 1.09021
4756613611383 12747131 31607529 18860398 31781888 1 1.00924
20571736815663 15444289 23704076 8259787 25829376 1.33333 1.25731
16310384523327 7850358 17442613 9592255 18974720 1.04167 1.15972
16050122920528 44816249 54502297 9686048 54987776 1 1.05012
3663537474032 16277146 24734111 8456965 27643904 1.125 1.34407
32469574749975 38488796 55416175 16927379 57254912 1.16667 1.10863
21066113403473 40187958 48649420 8461462 50792448 1.33333 1.25327
7949321927561 44843108 54052531 9209423 57254912 1.5 1.34773
967018905299 19356795 27018585 7661790 29891584 1.25 1.37498
26204951325978 34885627 56635614 21749987 58792960 1.08333 1.09919
23942703255992 7022237 15499265 8477028 17049600 1.33333 1.18289
34511916222158 10732004 25295130 14563126 34057216 1.125 1.60166
30009342289220 47910040 62097093 14187053 63218688 1 1.07906
23435883768615 37203799 44857877 7654078 46294016 1.08333 1.18763
24494767730808 4580756 12863118 8282362 14877696 1.08333 1.24324
3341223327553 48153470 62830183 14676713 63218688 1.04167 1.02647
3330296188680 25936920 47540632 21603712 50792448 1.125 1.15052
4802931150290 40580780 48282423 7701643 50792448 1.20833 1.32591
27137213564228 20886887 28359826 7472939 29891584 1.125 1.20497
27719168381681 37449156 57118661 19669505 57254912 1 1.00693
34745917830341 40918724 48923208 8004484 50792448 1.08333 1.23352
28873688598345 35953744 49608227 13654483 50792448 1.04167 1.08673
27622068123455 17983681 29805761 11822080 31781888 1.04167 1.16716
16870062079876 4513322 16371790 11858468 17049600 1.58333 1.05716
27952076262158 38256989 50300684 12043695 52639744 1.08333 1.19421
6335065529032 37150855 57045473 19894618 58792960 1.08333 1.08784
27294366203521 44871713 52650883 7779170 54987776 1.20833 1.3004
7909341802911 36785619 49619837 12834218 50792448 1.04167 1.09137
1273550049808 27310557 47283839 19973282 50792448 1.16667 1.17567
5264803416977 31019437 40010587 8991150 40098816 1.08333 1.00981
14267330834399 19942324 37338056 17395732 42181632 1.5 1.27843
26157104853415 25291097 36456607 11165510 37786624 1.04167 1.11912
3996660315735 51222633 62970537 11747904 63218688 1 1.02112
2635727961664 44894016 54103634 9209618 54987776 1.29167 1.096
15380272550343 9879027 24460134 14581107 25829376 1.33333 1.09391
31749060417158 44916022 58219828 13303806 58792960 1 1.04308
14784105269485 46922412 65338128 18415716 65604608 1 1.01447
3397086108781 24387844 32182752 7794908 34057216 1.08333 1.24047
27910692859080 44947963 60217026 15269063 65604608 2.5 1.35284
22995290536556 12758790 21563400 8804610 23336960 1.375 1.20144
13919471529920 32092449 45279248 13186799 46294016 1 1.07695
24347577558413 30738813 45662598 14923785 46294016 1.08333 1.04231
9964378724692 44981369 55266187 10284818 57254912 1.04167 1.19337
9948488214490 16092640 23808091 7715451 25829376 1.08333 1.26198
1793315269534 25069429 46696854 21627425 50792448 1.16667 1.18937
8149017909702 48826819 58311988 9485169 58792960 1.25 1.05071
14609175727300 16714337 34835021 18120684 42181632 1.66667 1.40543
31473857613076 52266364 60024878 7758514 61079552 1.125 1.13594
23323673643867 50519455 59947371 9427916 61079552 1.04167 1.12009
18724694076895 14204435 25223463 11019028 27643904 1.08333 1.21966
33738063873601 45008564 52788956 7780392 54987776 1.20833 1.28261
33337061424317 46090098 56845043 10754945 57254912 1.375 1.03811
35143553889762 21657110 39395229 17738119 40098816 1.04167 1.03967
9387240911288 45071047 56404939 11333892 58792960 1.08333 1.2107
28004540530415 4298913 11709224 7410311 12808192 1.125 1.1483
17669471131889 20655789 41976454 21320665 42181632 1 1.00962
713471215931 11513963 18986681 7472718 21101568 1.20833 1.28301
20032126356356 45110220 58227585 13117365 58792960 1.58333 1.0431
16108457807027 54085408 62154977 8069569 63218688 1.04167 1.13182
3304457897691 41888825 53571355 11682530 54987776 1.04167 1.12124
5022560675659 16234578 32312780 16078202 34057216 1.20833 1.1085
8315989947783 45167775 55793183 10625408 57254912 1.5 1.13757
32065902507666 7038619 21929071 14890452 23336960 1.04167 1.09455
13175308265639 36079979 51893449 15813470 58792960 1.04167 1.43631
5668348625796 15254101 34544935 19290834 42181632 1.45833 1.39587
2649544069513 39194413 56682437 17488024 58792960 1.16667 1.12068
7280807774573 23850204 31498112 7647908 31781888 1.04167 1.03711
7376233894349 40150508 52061398 11910890 52639744 1.54167 1.04856
16540625573334 24309811 33556401 9246590 35796992 1.08333 1.24232
10894131696763 49685966 59555149 9869183 61079552 1.41667 1.15446
17086353785333 22832197 32348258 9516061 34057216 1.04167 1.17959
4844612551525 26872530 39817496 12944966 40098816 1.125 1.02173
28821594552085 45185822 53567572 8381750 57254912 1.41667 1.43992
16826917624302 10883553 21850202 10966649 23336960 1.04167 1.13557
11360870486152 49754917 59624371 9869454 61079552 1.41667 1.14744
18893068371378 27338030 46489604 19151574 50792448 1.25 1.22467
17080154047143 31590956 44375848 12784892 46294016 1.04167 1.15003
9273945324571 4433141 14699671 10266530 14877696 1.29167 1.01734
14635087362595 22409281 31381727 8972446 31781888 1 1.0446
11788409854835 45225014 59390177 14165163 61079552 1.04167 1.11926
12579406982264 27871496 39097677 11226181 40098816 1.54167 1.08918
23807998295536 47137304 54872929 7735625 54987776 1 1.01485
22357921678395 7534874 27158741 19623867 34057216 1.375 1.35153
7537049912151 17159319 33132616 15973297 42181632 1 1.56651
29117663709424 42867603 54801760 11934157 54987776 1.375 1.01559
6172443702198 35269371 42870794 7601423 44295168 1.125 1.18738
24166039610826 11856621 26864244 15007623 27643904 1 1.05195
16083078264643 18773147 40002181 21229034 42181632 1.08333 1.10266
16453640949428 9902023 20171700 10269677 21101568 1 1.09055
17729189943508 29815835 42980103 13164268 44295168 1.04167 1.0999
17698707023233 23571618 31060778 7489160 31781888 1.04167 1.09629
19921330306069 1625010 15912416 14287406 17049600 1.04167 1.07959
16332240771864 13410395 25950643 12540248 27643904 1.04167 1.13503
8136374388251 40048139 53122068 13073929 54987776 1.875 1.1427
1606208139132 3477851 22637035 19159184 25829376 1.16667 1.16662
4946027784161 45252968 55889441 10636473 57254912 1.04167 1.12838
10499630550279 27121707 43256666 16134959 50792448 1 1.46705
34679599043911 44504284 53581963 9077679 54987776 1.33333 1.15486
14529457561253 45269586 57098110 11828524 57254912 1.33333 1.01326
16501970256045 17157820 24782568 7624748 25829376 1.04167 1.13729
9077648509917 34295315 47503801 13208486 50792448 1.08333 1.24898
22048374984156 32090053 40173409 8083356 42181632 1.08333 1.24844
29915235839969 41527604 57958721 16431117 58792960 1.08333 1.05077
27485558572031 24988359 46534884 21546525 50792448 1.16667 1.1976
30552179470046 46360278 61443169 15082891 63218688 1.95833 1.11772
12924703576174 7598256 27937296 20339040 34057216 1.29167 1.3009
23057258494012 14959490 30024099 15064609 31781888 1.41667 1.11668
