Key Index-0 Index-T Lifetime ReportCount CountStretch TimeStretch
28966589146244 6955752 17489741 10533989 28 1.16667 1.42745
625480439537 3282977 13074794 9791817 26 1.08333 1.26862
4710199061777 961532 15279525 14317993 27 1.125 1.24964
2891469359697 27286367 49078850 21792483 25 1.04167 1.0588
17034058534640 3113642 12053457 8939815 24 1 1.05716
17968115517594 26288031 41770123 15482092 38 1.58333 1.13889
14746641776333 16851422 31957811 15106389 26 1.08333 1.17497
26014299344614 9750356 18124364 8374008 28 1.16667 1.46192
31430240688855 4095962 11369049 7273087 26 1.08333 1.16436
24965919484511 16533522 31859175 15325653 34 1.41667 1.12765
14019652502951 54244082 65671233 11427151 34 1.41667 1.03781
7976783896441 3342215 17432853 14090638 39 1.625 1.08668
28766515221486 33652373 55547877 21895504 28 1.16667 1.19441
14946034959184 18354988 33489152 15134164 26 1.08333 1.28173
10583822839031 9841884 29737100 19895216 26 1.08333 1.08605
10607897310908 57516310 65194537 7678227 26 1.08333 1.11836
34074868233784 3479838 24582112 21102274 24 1 1.0265
12769559971810 15029881 32972544 17942663 26 1.08333 1.09076
26830036073291 31542329 53351197 21808868 27 1.125 1.15162
18011255041513 17880046 32582161 14702115 27 1.125 1.3517
1217490343094 3371940 14436260 11064320 35 1.45833 1.04388
30137496727528 9208940 17609883 8400943 30 1.25 1.14808
11841123770006 3324549 17260986 13936437 28 1.16667 1.3395
15382672939987 12226665 27674647 15447982 25 1.04167 1.65239
10616146673873 43251726 61146843 17895117 27 1.125 1.10124
30476254172638 7472853 15124394 7651541 26 1.08333 1.07589
1183929142953 37480874 54045185 16564311 32 1.33333 1.15773
20665969538340 29856940 47724660 17867720 29 1.20833 1.14751
32353767795304 19717314 27514851 7797537 27 1.125 1.10007
29848672187032 19185547 39312133 20126586 30 1.25 1.23532
26888607211226 6542211 21419530 14877319 26 1.08333 1.25016
33439477652297 12108562 24645814 12537252 37 1.54167 1.03331
507916489812 4822953 15309715 10486762 27 1.125 1.33797
17021165046092 2963766 19075100 16111334 33 1.375 1.18107
17692271012848 8015897 28720206 20704309 27 1.125 1.1318
21034136018378 9808836 28839402 19030566 27 1.125 1.13713
21758500055771 863395 21352548 20489153 28 1.16667 1.18491
13851299922907 31191746 39787489 8595743 28 1.16667 1.4957
22957939671973 3412019 14946471 11534452 27 1.125 1.33876
28836095172295 2825460 19609094 16783634 29 1.20833 1.142
3093216462296 545344 19431652 18886308 27 1.125 1.13559
10397163507393 50246870 59607521 9360651 27 1.125 1.02106
11106031048969 33721871 48361220 14639349 33 1.375 1.08256
26868600631693 24485666 45628302 21142636 29 1.20833 1.22381
2527208843902 39071439 52324122 13252683 27 1.125 1.32701
20283490016760 4280702 17005732 12725030 28 1.16667 1.39188
29321195476603 7356085 27444541 20088456 28 1.16667 1.19935
12959546576737 14743703 27698059 12954356 27 1.125 1.28956
27593261855382 2304389 9801047 7496658 27 1.125 1.36862
7195681208389 10359564 28908638 18549074 27 1.125 1.13696
16346456290348 35063693 55983179 20919486 28 1.16667 1.18268
24539311442798 23114686 36654196 13539510 38 1.58333 1.04787
35128215281645 16326795 24784499 8457704 24 1 1.04218
5212833212717 2560005 22776255 20216250 26 1.08333 1.11698
21894576393224 3464450 14857722 11393272 38 1.58333 1.06305
15851128810140 5966832 13645101 7678269 26 1.08333 1.26829
5060489088031 16771915 32737680 15965765 24 1 1.31412
35025029768908 10942439 18600240 7657801 28 1.16667 1.44297
33498910984833 44308056 60208603 15900547 25 1.04167 1.17295
30269526186163 46724995 54458533 7733538 29 1.20833 1.2844
25358264114274 3492549 12993164 9500615 30 1.25 1.03755
13939264416075 9408957 24792042 15383085 24 1 1.0227
1688338902927 387693 20329014 19941321 29 1.20833 1.24132
9204093023307 1976124 9167596 7191472 24 1 1.03606
31545845610508 8236142 16798636 8562494 26 1.08333 1.24003
28500386675465 49398088 62736593 13338505 24 1 1.01664
12503069256767 10261241 25229051 14967810 31 1.29167 1.09942
9152297622990 34822724 49754739 14932015 24 1 1.04056
20440606487956 21210652 36828377 15617725 24 1 1.05919
26687051281917 6758002 14589408 7831406 28 1.16667 1.14246
979907904827 11725350 26310416 14585066 27 1.125 1.35232
32930618378963 3541637 17905482 14363845 27 1.125 1.28453
9333656542446 13107647 24473109 11365462 24 1 1.05879
9852199014495 14333275 21734257 7400982 24 1 1.03489
5508151272064 22735435 44098634 21363199 27 1.125 1.14528
5296764174854 9764468 21743599 11979131 34 1.41667 1.02077
11858359911174 45131987 55105927 9973940 28 1.16667 1.4711
5924943864580 3548699 16247705 12699006 26 1.08333 1.20523
30289289490412 44641171 60102002 15460831 26 1.08333 1.18476
25639968687348 45777912 62125689 16347777 24 1 1.05095
9512949749875 35369821 48591252 13221431 38 1.58333 1.04017
23251669731650 45444341 55420440 9976099 28 1.16667 1.43947
9577142745154 33584851 51689815 18104964 27 1.125 1.10066
6977130189570 53482131 61203337 7721206 28 1.16667 1.22733
8089343817361 241504 8970485 8728981 30 1.25 1.05229
12441479942508 13109810 24857563 11747753 24 1 1.02415
12661714223921 1332409 14836990 13504581 38 1.58333 1.06125
25253967481518 6559263 22287559 15728296 24 1 1.18144
29549369298594 35167726 49722299 14554573 27 1.125 1.04384
24462379598388 30476442 40656154 10179712 27 1.125 1.33323
903883546896 4427194 18825477 14398283 26 1.08333 1.21995
2913986155282 38193294 48119884 9926590 26 1.08333 1.2257
34920396597764 6931840 20975086 14043246 27 1.125 1.29667
29609967495091 14165450 24491877 10326427 34 1.41667 1.06288
2012030140380 80676 16592533 16511857 28 1.16667 1.13695
7344538962917 21576357 38643243 17066886 29 1.20833 1.13239
35091425262271 12537999 20872600 8334601 30 1.25 1.13436
11082366625397 42611292 63995868 21384576 26 1.08333 1.09855
16025831977238 33504068 47133085 13629017 26 1.08333 1.23679
21979495960524 29641374 43261806 13620432 38 1.58333 1.0482
23567490495699 12262186 20592849 8330663 30 1.25 1.16801
28808165631418 19742444 34099654 14357210 26 1.08333 1.03492
27911803539706 11774309 33243140 21468831 28 1.16667 1.21006
16343665497941 49562015 64871540 15309525 29 1.20833 1.08046
14121021208840 3726894 23755675 20028781 25 1.04167 1.06918
2831461462372 25803000 33371344 7568344 27 1.125 1.16247
30972295853980 4570460 19818882 15248422 25 1.04167 1.34904
9818398998213 41476406 59973183 18496777 29 1.20833 1.1614
14456890727800 33917894 42681049 8763155 31 1.29167 1.15603
34478811242928 22573002 36512689 13939687 38 1.58333 1.06112
7267521891446 10811021 19201626 8390605 27 1.125 1.33261
34049574523316 17169636 35882509 18712873 26 1.08333 1.09995
15682828342363 10661665 19263610 8601945 27 1.125 1.31723
4260937039363 35401936 44060103 8658167 31 1.29167 1.18055
5815062076445 13174303 20623909 7449606 27 1.125 1.18371
13574443309918 1911592 16173600 14262008 26 1.08333 1.18793
8800809774005 3754832 20558629 16803797 27 1.125 1.08533
11378647677123 3697605 18909005 15211400 25 1.04167 1.40971
25707566866740 3770867 19897988 16127121 29 1.20833 1.12987
21733791295283 26899793 37046998 10147205 24 1 1.06956
10578467529283 36971566 51061278 14089712 26 1.08333 1.17395
15279554754865 7919435 20916799 12997364 38 1.58333 1.04329
24085183104545 9733345 25843455 16110110 31 1.29167 1.15218
32000521736289 442458 20412898 19970440 29 1.20833 1.23677
7177171006476 7971706 29177579 21205873 26 1.08333 1.10712
23239906324703 55453838 66506007 11052169 33 1.375 1.03463
10587891924971 9053735 29659835 20606100 26 1.08333 1.08683
1567942631885 26871628 37475669 10604041 32 1.33333 1.02614
28211206828350 30192946 38934203 8741257 30 1.25 1.13534
22853926833853 31933757 43532897 11599140 27 1.125 1.31635
22358842714206 3851879 11139525 7287646 26 1.08333 1.19553
4726090186774 9680633 17027179 7346546 27 1.125 1.24865
27000148461934 27186125 36745218 9559093 25 1.04167 1.10541
16227850842283 38737745 51169644 12431899 26 1.08333 1.18843
32198057548559 8093321 15571486 7478165 30 1.25 1.3339
30867166570336 30271321 37934515 7663194 28 1.16667 1.38732
2013599521701 51941672 59699542 7757870 24 1 1.01355
7426674608878 2944091 18681709 15737618 33 1.375 1.16053
18795509800099 43106435 59731995 16625560 31 1.29167 1.14677
32911677891548 2719660 10050545 7330885 28 1.16667 1.23565
8022970437726 50920757 63577220 12656463 38 1.58333 1.0419
2849994774088 35980849 51960985 15980136 29 1.20833 1.09707
13156637948859 15615266 25709796 10094530 30 1.25 1.02179
8770892124054 5646429 14576302 8929873 32 1.33333 1.12641
28958454651163 1280572 9337966 8057394 25 1.04167 1.01104
14881274973876 25806012 33336388 7530376 26 1.08333 1.16793
6160898844742 15035221 33270888 18235667 26 1.08333 1.07294
15701822749467 26948464 43081084 16132620 24 1 1.45121
32154549006361 28671496 43532753 14861257 27 1.125 1.24692
7107995614079 8769735 21786486 13016751 38 1.58333 1.04281
5718186573042 3458110 13327699 9869589 34 1.41667 1.08193
25030897860213 25574897 36775016 11200119 32 1.33333 1.01718
8944255920262 8221778 16182685 7960907 30 1.25 1.23688
21594052847432 38879399 54509955 15630556 37 1.54167 1.13742
20289442336954 21143802 35900018 14756216 25 1.04167 1.12556
3029830452254 2405486 13438956 11033470 37 1.54167 1.0632
13975387273997 3024103 16543411 13519308 26 1.08333 1.1709
3671495412526 8246790 15595671 7348881 30 1.25 1.44336
2441664182744 5142338 22177382 17035044 30 1.25 1.17399
31772070480641 24767253 32299918 7532665 28 1.16667 1.30548
24434711499431 25838674 40066103 14227429 29 1.20833 1.0588
5854000282329 2119547 9426945 7307398 28 1.16667 1.42936
16801469663497 36176852 45022461 8845609 26 1.08333 1.24643
6879484216421 14619386 35447796 20828410 26 1.08333 1.11067
27692140411980 19163106 34746098 15582992 25 1.04167 1.19295
7562886497336 8260371 23182900 14922529 25 1.04167 1.13123
7511841284708 28024093 37881435 9857342 32 1.33333 1.06632
13161901694539 15408798 29789491 14380693 39 1.625 1.08621
3458893000564 10235443 22009027 11773584 38 1.58333 1.05373
21539698220012 37184837 44887437 7702600 27 1.125 1.30053
18992125666288 30382477 52251604 21869127 28 1.16667 1.20149
18604225922158 20762606 36373100 15610494 25 1.04167 1.08838
25594232822926 14121383 21622421 7501038 25 1.04167 1.04933
730814643212 45203601 57302354 12098753 26 1.08333 1.20682
29120897447200 12601197 28480998 15879801 24 1 1.58388
26781583297922 10832922 25818981 14986059 26 1.08333 1.16523
24639874887779 36633747 47206274 10572527 26 1.08333 1.29832
19413028196911 34168183 47378397 13210214 38 1.58333 1.04008
27893828771779 8311231 29362013 21050782 26 1.08333 1.09914
10794348108761 8317361 23241234 14923873 25 1.04167 1.12731
9332483637543 3216488 18583006 15366518 30 1.25 1.11985
10991748757449 22059 10808527 10786468 33 1.375 1.01716
10595813320247 17697060 29131548 11434488 26 1.08333 1.20268
3521671347330 6511855 14443816 7931961 29 1.20833 1.15901
7040390176818 31574060 45214357 13640297 38 1.58333 1.048
11640957759435 44237320 61429238 17191918 27 1.125 1.08896
4960319152112 33504422 49721725 16217303 24 1 1.03938
2800013643239 1457334 13927049 12469715 38 1.58333 1.03945
20229207869900 8430827 23788963 15358136 25 1.04167 1.08805
30086834035129 30465874 40645503 10179629 27 1.125 1.33428
13195793390525 35936593 48761575 12824982 25 1.04167 1.12466
17783754985100 47285569 57923519 10637950 32 1.33333 1.02879
27997427556191 47896304 62673460 14777156 25 1.04167 1.0193
21329385592620 33725333 46111028 12385695 27 1.125 1.34308
25443661722141 34925705 43025212 8099507 28 1.16667 1.51572
15129958285093 34499636 43827593 9327957 27 1.125 1.36178
18132665801853 36142196 47406891 11264695 26 1.08333 1.26218
12350605534229 10005015 31008529 21003514 27 1.125 1.17104
27201378230807 16058319 24961220 8902901 24 1 1.02022
31908598398424 13362967 30266338 16903371 26 1.08333 1.06997
2113024102646 55062529 62791522 7728993 24 1 1.02162
15512645628620 13719183 23165043 9445860 30 1.25 1.04238
14602653826163 11873715 19271742 7398027 29 1.20833 1.36776
31925990883828 22480379 31707777 9227398 26 1.08333 1.31354
7430933393100 16513527 25957814 9444287 26 1.08333 1.24749
3612397957987 4735649 21406420 16670771 31 1.29167 1.17692
19471443146254 4453589 11815895 7362306 26 1.08333 1.10168
32621364393864 14756725 34481239 19724514 28 1.16667 1.16586
33736004423775 30381516 49456363 19074847 25 1.04167 1.04739
25188159213998 11415241 22422727 11007486 34 1.41667 1.03236
30877552284506 11423158 30128051 18704893 31 1.29167 1.23913
25214130121572 6373602 21241441 14867839 26 1.08333 1.05051
22351588773890 1526241 9019139 7492898 24 1 1.05443
17370561433045 27973629 38210016 10236387 31 1.29167 1.03176
5783329397044 7914675 22410241 14495566 26 1.08333 1.1884
13423954846939 53452119 61570737 8118618 29 1.20833 1.17095
33317382228496 32414499 50317651 17903152 24 1 1.00238
20944228914301 8496062 15848967 7352905 29 1.20833 1.40867
20018146383114 15407973 23161503 7753530 28 1.16667 1.15404
18025115985602 8529862 28385737 19855875 27 1.125 1.15428
17855623128330 43774989 59221503 15446514 26 1.08333 1.03775
26886394781316 8536391 24319454 15783063 24 1 1.05207
24019201624765 1633740 14703417 13069677 38 1.58333 1.04851
17445634251162 37473248 53303089 15829841 25 1.04167 1.60996
1398132904926 30484725 45794865 15310140 26 1.08333 1.2982
4866004055818 4555347 15389308 10833961 27 1.125 1.31979
5596249145534 5259526 25580820 20321294 27 1.125 1.13357
33998519077702 33325879 55239979 21914100 28 1.16667 1.2083
21555599754649 11517128 31732875 20215747 27 1.125 1.14187
13100567743250 35766994 43881864 8114870 30 1.25 1.2146
15153029279919 55662231 66477021 10814790 33 1.375 1.03807
13780496302921 33476820 46677305 13200485 27 1.125 1.27901
3510755643126 15979712 28561890 12582178 26 1.08333 1.22947
18016371128214 17138575 31234043 14095468 38 1.58333 1.07018
1906439896506 24405705 32200740 7795035 27 1.125 1.30792
33473036836823 8960577 29266530 20305953 26 1.08333 1.10748
10773194200629 52770573 62502234 9731661 24 1 1.04689
16859305751132 21012965 36628186 15615221 24 1 1.07202
12370066085110 8580174 16581306 8001132 26 1.08333 1.28403
9319879783256 27292080 49029581 21737501 25 1.04167 1.06122
34243323678868 37716015 50770454 13054439 35 1.45833 1.02883
10502829060852 22099463 42868747 20769284 29 1.20833 1.20865
9615458060234 8588761 21035447 12446686 27 1.125 1.32987
23349226902000 8595619 15950336 7354717 29 1.20833 1.39479
22497371271686 21848833 35760795 13911962 25 1.04167 1.14319
27670682045355 13838749 27199157 13360408 27 1.125 1.3181
11929320564583 10148332 19504810 9356478 26 1.08333 1.26587
28601313795847 40654582 50599095 9944513 26 1.08333 1.29294
10536336975260 33636124 54688972 21052848 26 1.08333 1.09352
22062772743436 6044642 14167220 8122578 29 1.20833 1.57699
11756770307382 17511066 32854931 15343865 31 1.29167 1.11379
31625870467190 29007203 50321533 21314330 24 1 1.00182
26747728211753 35521037 51328818 15807781 25 1.04167 1.7357
33883487992331 21240232 30269561 9029329 32 1.33333 1.13063
13620589892054 50688035 63212616 12524581 26 1.08333 1.2308
15263583484689 41959910 53060236 11100326 34 1.41667 1.04072
5626754350146 26627048 42754655 16127607 24 1 1.47159
15044882418021 8636213 17140139 8503926 30 1.25 1.10917
13409438017452 46768866 61815870 15047004 24 1 1.07594
10241232074377 34316550 54394623 20078073 26 1.08333 1.11272
8286838636746 42058645 54133615 12074970 26 1.08333 1.20905
33280155069098 8641199 28500465 19859266 27 1.125 1.14848
11278003913164 6395668 22756548 16360880 30 1.25 1.14576
13534694806855 8651908 16277176 7625268 27 1.125 1.33792
15253828365455 47928572 58569787 10641215 33 1.375 1.04205
29489912281827 36308056 54599583 18291527 27 1.125 1.11253
30791194434017 30799 14310087 14279288 26 1.08333 1.31821
11525717605114 2294673 10951861 8657188 25 1.04167 1.18628
3090279636444 11514333 21550000 10035667 32 1.33333 1.04409
23057647073864 12541354 31517272 18975918 28 1.16667 1.16251
16068278848822 37770713 51013396 13242683 26 1.08333 1.18869
30689898355881 21550712 35458356 13907644 26 1.08333 1.16498
10211632160764 36378614 49608371 13229757 24 1 1.05684
26238163249388 8295660 17089803 8794143 29 1.20833 1.55749
16597723987961 1637901 12633848 10995947 37 1.54167 1.06512
34702242572292 8586830 27926616 19339786 28 1.16667 1.18214
28203438655741 3173675 23352130 20178455 26 1.08333 1.08866
9871516258698 6703510 21585678 14882168 26 1.08333 1.23891
3901231113619 47653195 63371432 15718237 33 1.375 1.1239
18330853061125 10889718 24609760 13720042 24 1 1.03874
25004107193598 3309034 12249366 8940332 24 1 1.03525
4181950150937 40142540 61889738 21747198 25 1.04167 1.04915
16239970575558 33505762 46706556 13200794 27 1.125 1.27678
13832292859260 44415197 52040991 7625794 26 1.08333 1.19292
4060432570132 27540164 46816765 19276601 29 1.20833 1.18383
11138028189280 9863680 28246672 18382992 29 1.20833 1.17421
12161442759665 37435684 46528051 9092367 27 1.125 1.42148
18666576922062 27161982 40299794 13137812 38 1.58333 1.04035
28968353195759 490859 18349833 17858974 30 1.25 1.20397
34525433772433 3721040 11976289 8255249 24 1 1.07125
30072385942772 32321017 46787953 14466936 27 1.125 1.24693
8280882676521 838498 12610210 11771712 38 1.58333 1.04683
10390529439504 22019945 33977120 11957175 37 1.54167 1.05217
28062610464979 8257973 18496413 10238440 27 1.125 1.34146
22789408452982 15585636 31825195 16239559 33 1.375 1.17093
23032227351687 9533591 29857378 20323787 29 1.20833 1.2334
28107662910617 36103847 52474675 16370828 26 1.08333 1.06338
13337446702733 26395123 46353013 19957890 29 1.20833 1.20079
167279659122 40937649 60881239 19943590 26 1.08333 1.10416
748896504972 32471919 44318845 11846926 36 1.5 1.04338
11054533863779 8733193 18341232 9608039 27 1.125 1.38002
14786434376059 27110450 46379904 19269454 29 1.20833 1.20657
25530648740087 19017548 35324216 16306668 31 1.29167 1.14893
11850937324224 45569883 64115448 18545565 27 1.125 1.10719
20030941328298 4647086 12190163 7543077 25 1.04167 1.04962
30158575882964 17669266 35198119 17528853 29 1.20833 1.14574
20374640857671 20475389 41627426 21152037 26 1.08333 1.11446
19189928385411 14057273 33320027 19262754 30 1.25 1.23012
26396080782145 4670596 14205681 9535085 32 1.33333 1.0751
15188827841082 16236437 29394928 13158491 30 1.25 1.03634
24055716862085 6143063 24813445 18670382 24 1 1.01756
29800854127770 37261862 59231917 21970055 27 1.125 1.16963
3545906161864 13775095 26321310 12546215 28 1.16667 1.40871
2142714207375 13060063 25594228 12534165 26 1.08333 1.21549
17341252896384 11121262 32348995 21227733 26 1.08333 1.10609
33253510678659 22362795 37562674 15199879 24 1 1.01251
16136128261670 27805184 41373704 13568520 26 1.08333 1.19712
10344479108117 13817722 28865438 15047716 26 1.08333 1.1717
30948647806356 3814979 12072313 8257334 24 1 1.0596
5871244608244 25117061 45943571 20826510 29 1.20833 1.21207
5067355982713 6785602 14209076 7423474 26 1.08333 1.20152
1921325890540 9685167 28063337 18378170 29 1.20833 1.18423
28304808731585 4169666 25122634 20952968 24 1 1.00089
8570553513276 47705021 61890504 14185483 24 1 1.07529
235051722178 8864919 26793900 17928981 26 1.08333 1.08373
28653644779532 42823811 53094410 10270599 27 1.125 1.34696
27997061817287 20317914 36348548 16030634 24 1 1.0876
14931423833577 15642846 30302950 14660104 27 1.125 1.29318
12581715836526 22547586 32649166 10101580 28 1.16667 1.50523
34317840542643 8873822 22133989 13260167 26 1.08333 1.22679
1523469402207 14980147 30909906 15929759 24 1 1.42957
31228861086723 8885044 22560328 13675284 26 1.08333 1.18873
66975624462 13293125 25831536 12538411 26 1.08333 1.19649
25257370931781 16802845 27653383 10850538 35 1.45833 1.05915
18931986381254 3864640 18237273 14372633 27 1.125 1.26127
5541906127277 5127525 13130907 8003382 31 1.29167 1.22376
13627178940814 12152210 32464912 20312702 26 1.08333 1.10516
19050744600721 39137933 56985161 17847228 29 1.20833 1.15798
27493837951385 30954945 44558460 13603515 26 1.08333 1.19435
21467599967653 31252159 38922269 7670110 27 1.125 1.2582
8115526275219 35063962 48282574 13218612 37 1.54167 1.03758
6919369621492 11647685 19066997 7419312 28 1.16667 1.3943
9322020631057 8938690 21109725 12171035 38 1.58333 1.04207
27133169969256 35868660 43894285 8025625 31 1.29167 1.31355
14719326116899 13209652 28678397 15468745 25 1.04167 1.58663
24232795805869 39151514 47606252 8454738 29 1.20833 1.13874
13990743409152 8950182 18005642 9055460 28 1.16667 1.44027
23394362468043 6469729 17707580 11237851 27 1.125 1.38129
8059614346569 8954477 27960087 19005610 29 1.20833 1.18358
28031542295122 3746526 22443588 18697062 28 1.16667 1.14428
5981476537649 18240368 31675421 13435053 26 1.08333 1.21775
7684405299884 38291265 57970967 19679702 26 1.08333 1.09318
5411996861400 5067826 21582928 16515102 31 1.29167 1.1679
6056146445967 10884971 30406819 19521848 29 1.20833 1.21484
20875361290890 16984226 25449460 8465234 27 1.125 1.33616
28733404263632 1482238 19864075 18381837 27 1.125 1.11579
8741838202677 31168310 45622534 14454224 28 1.16667 1.32778
9433825377483 27223044 48721112 21498068 25 1.04167 1.07625
20650182984170 7763335 28694248 20930913 27 1.125 1.13162
24196287986927 9008953 29457675 20448722 26 1.08333 1.09739
22016297864035 48773258 56960872 8187614 30 1.25 1.25115
34025104085785 32793521 42687994 9894473 31 1.29167 1.0578
26760252540860 120140 10181633 10061493 26 1.08333 1.23683
22250793428311 18639337 29036139 10396802 26 1.08333 1.23209
29198468413684 2168167 9362265 7194098 24 1 1.00899
23572799306902 9042747 16453426 7410679 27 1.125 1.32392
23624339458575 18601878 40058513 21456635 28 1.16667 1.18595
30330009351922 41877998 60237984 18359986 28 1.16667 1.14818
26677719790696 48120753 55804344 7683591 30 1.25 1.52063
1224385860383 46087618 53737878 7650260 29 1.20833 1.38169
3169492880011 26601529 46868214 20266685 28 1.16667 1.17231
22810024851429 32177620 53995557 21817937 26 1.08333 1.12203
17645883033066 12447138 25782512 13335374 26 1.08333 1.18842
26937456425448 3925020 17050104 13125084 28 1.16667 1.37656
23732811525241 52325965 63708337 11382372 26 1.08333 1.21041
29458486283743 9064494 20737594 11673100 27 1.125 1.37725
8466277141085 28632130 43215335 14583205 28 1.16667 1.05712
6624694411629 20097114 34404139 14307025 26 1.08333 1.23406
27760413176651 11736110 20835586 9099476 25 1.04167 1.12714
35103187922529 15913215 26750538 10837323 35 1.45833 1.06987
25736865270551 8546163 16269442 7723279 27 1.125 1.33463
1889226585488 30547581 38112686 7565105 29 1.20833 1.36879
11788748817480 19134805 33858362 14723557 27 1.125 1.26451
9166421201863 862755 8464289 7601534 25 1.04167 1.12664
20918857660165 32901353 49964919 17063566 24 1 1.02317
7595254397851 41290316 51493674 10203358 32 1.33333 1.04358
17944591971469 44362038 52103827 7741789 26 1.08333 1.18192
34955967958535 9102108 18590657 9488549 29 1.20833 1.02774
1942135372985 46599592 63082182 16482590 31 1.29167 1.1357
30531710358516 34256754 41826219 7569465 28 1.16667 1.29357
28620047638078 40758393 51693051 10934658 28 1.16667 1.45405
9313008381693 13476297 21709980 8233683 24 1 1.03431
281467259841 39900860 51469977 11569117 35 1.45833 1.04048
13360954651380 15422204 24633790 9211586 30 1.25 1.05509
14820903640593 39091756 53217652 14125896 38 1.58333 1.06101
13053118958489 30320599 39129671 8809072 26 1.08333 1.20127
10862114678219 6584015 14221119 7637104 29 1.20833 1.19431
34195363056623 15297044 29950360 14653316 27 1.125 1.31738
21734113665075 2540281 21078931 18538650 30 1.25 1.21913
20559430605546 9171958 18795633 9623675 27 1.125 1.00605
34184105876990 36026669 55554170 19527501 30 1.25 1.21767
9696669841892 651154 12462113 11810959 24 1 1.00867
6756637566695 12516520 25431684 12915164 26 1.08333 1.22171
15100396443112 30675756 39914285 9238529 31 1.29167 1.10698
19706688882658 14214523 29269262 15054739 26 1.08333 1.35415
8656835042417 34847535 48064821 13217286 38 1.58333 1.04011
9709716190750 9197637 17207663 8010026 26 1.08333 1.20552
21970320516489 42044731 50710740 8666009 27 1.125 1.32327
13524742509933 23854289 45605872 21751583 28 1.16667 1.21858
17820995015412 1829641 10422502 8592861 26 1.08333 1.24927
7837558279741 21854171 30369990 8515819 28 1.16667 1.49684
14093880702557 9201744 17275992 8074248 30 1.25 1.19542
34938303179499 39691013 59736078 20045065 28 1.16667 1.16076
34458623394801 39627985 60835937 21207952 26 1.08333 1.10009
26517222915269 23190381 43837982 20647601 27 1.125 1.16294
21121252231342 6018858 26778509 20759651 29 1.20833 1.22498
23092324811836 14434209 32931977 18497768 26 1.08333 1.09023
11122831995861 18059201 26344744 8285543 26 1.08333 1.2354
2884791783963 49532265 63733037 14200772 26 1.08333 1.16691
14968895036612 49235530 59232620 9997090 27 1.125 1.37271
19040911913957 18670284 34245793 15575509 25 1.04167 1.22516
28128061331991 9255489 17231598 7976109 30 1.25 1.20339
25163493675353 1152251 14265371 13113120 38 1.58333 1.04834
10248861318658 16540136 36406497 19866361 25 1.04167 1.06777
29625012197525 39646177 48514515 8868338 26 1.08333 1.20813
21660826216332 23691741 37208770 13517029 24 1 1.04025
25943098629009 45640893 58128557 12487664 28 1.16667 1.38678
31944259542612 8229614 29366027 21136413 26 1.08333 1.09855
19536250705894 36088793 45754990 9666197 31 1.29167 1.06784
2123203755579 2604197 10120263 7516066 27 1.125 1.3252
12844543601998 12650804 34145873 21495069 27 1.125 1.1678
1789074849704 37017798 48660858 11643060 25 1.04167 1.14596
28279270342296 5894623 14013267 8118644 26 1.08333 1.20839
1206412474377 5474767 14892174 9417407 32 1.33333 1.08632
10477530027060 6205858 18188735 11982877 27 1.125 1.31743
31362895012388 42326601 51451308 9124707 26 1.08333 1.22586
6116712848098 6506922 14196792 7689870 26 1.08333 1.19614
31348455245385 2502675 14788093 12285418 27 1.125 1.33094
8293811036206 38259108 52359791 14100683 27 1.125 1.30482
21827412330702 26616106 37433311 10817205 24 1 1.02954
8373675339886 22378234 43989538 21611304 27 1.125 1.14866
25140030952998 3891455 12298002 8406547 27 1.125 1.0317
3265544159644 4146747 13383859 9237112 26 1.08333 1.25129
10881257706952 9308833 23250458 13941625 38 1.58333 1.07018
9073039683960 47335320 57322231 9986911 26 1.08333 1.24857
12229034489097 24880317 36649708 11769391 35 1.45833 1.027
16588096291495 11608540 24686072 13077532 29 1.20833 1.03481
24236052520383 17661150 26582791 8921641 29 1.20833 1.54545
20545659769782 11382507 24280180 12897673 38 1.58333 1.04056
33965867237757 1149544 15054678 13905134 27 1.125 1.27322
8535150043985 20931137 31092282 10161145 31 1.29167 1.03511
18121491091271 48980079 63195838 14215759 38 1.58333 1.06067
5383305666938 4375845 11658370 7282525 26 1.08333 1.12442
27846138402290 21064949 35819836 14754887 25 1.04167 1.13101
14129599759168 1929464 10483763 8554299 29 1.20833 1.05961
7318925669472 7468113 14804900 7336787 26 1.08333 1.1227
6172139991369 23440387 39261202 15820815 29 1.20833 1.10375
26211036746658 57081395 64917742 7836347 27 1.125 1.15129
6695051738319 12498844 20725156 8226312 30 1.25 1.15405
1025178637800 33136554 45956581 12820027 37 1.54167 1.03543
16547773089128 47727705 56019554 8291849 27 1.125 1.07699
16204892744717 32709332 53071101 20361769 28 1.16667 1.17615
27808888563060 31165295 45778050 14612755 39 1.625 1.08583
23407977402509 23632983 43095082 19462099 29 1.20833 1.21104
16526881175603 19622100 41235607 21613507 26 1.08333 1.13014
5877762331474 17120492 25803815 8683323 26 1.08333 1.28691
7481262478655 41935355 50637793 8702438 30 1.25 1.14944
13228578659298 16534407 30780260 14245853 27 1.125 1.2682
28570093054763 36764277 49178956 12414679 25 1.04167 1.09516
23599230824663 10703286 24437058 13733772 29 1.20833 1.05127
32020259092647 3606950 22985138 19378188 26 1.08333 1.11126
22472426075991 5351555 26297863 20946308 26 1.08333 1.09535
8337106379066 21886000 40405516 18519516 30 1.25 1.1967
24012110529225 31639171 46963328 15324157 26 1.08333 1.22168
28472478410131 9388321 25129462 15741141 24 1 1.00075
