Key Index-0 Index-T Lifetime ReportIndex CountStretch TimeStretch
2346018864353 53135426 63810781 10675355 65642496 1.54167 1.17158
2075372065668 28182194 47836787 19654593 50934784 1.16667 1.15762
27410219091618 12677439 23673222 10995783 25348096 1.04167 1.15232
27708803261868 28158795 36226310 8067515 38159360 1.25 1.23961
5304027783515 25360073 37279831 11919758 38159360 1 1.07379
27587970590853 28153003 36429054 8276051 38159360 1.25 1.20907
29472644781686 28141182 44290632 16149450 50934784 1 1.41142
29430572220862 28125062 36698383 8573321 40365056 1.16667 1.42768
7512519426693 28122524 36913639 8791115 38159360 1.04167 1.1417
26995208194349 28113589 35924926 7811337 38159360 1.25 1.28605
26242746652519 28112543 40446035 12333492 42174464 1.04167 1.14014
26832508805168 33927368 41488180 7560812 42174464 1.04167 1.09077
14791000392099 32004501 53847361 21842860 58955776 1.20833 1.23387
17175928638511 34065043 48124032 14058989 50934784 1.08333 1.19993
12552129511438 29517378 37210360 7692982 40365056 1.29167 1.41007
22275584583172 28078613 49489526 21410913 50934784 1.04167 1.0675
5210757809208 51315323 64670042 13354719 65642496 1 1.07282
12870579591996 28038221 38196773 10158552 40365056 1.08333 1.21344
19099043478677 39628637 58102888 18474251 58955776 1.04167 1.04617
16591976711659 28033003 42885821 14852818 44146688 1.04167 1.08489
30984226091851 53122834 62896543 9773709 63384576 1.25 1.04993
34188925496294 29876744 41576449 11699705 42174464 1.5 1.05111
719009534147 31323202 49993205 18670003 50934784 1.04167 1.05043
19343871953403 8677924 27796414 19118490 34013184 1.375 1.32517
9982695885013 5439351 17402207 11962856 18934784 1.04167 1.12811
10670470736597 28340963 41092493 12751530 42174464 1 1.08485
15893055346172 28022457 40770768 12748311 42174464 1.04167 1.11011
25636209329307 8633718 16358169 7724451 18934784 1.125 1.33357
2577105342364 49862383 59097687 9235304 61177856 1.41667 1.22524
27489193214087 37282757 53110033 15827276 54927360 1.04167 1.11482
33681980656706 6390733 23773474 17382741 25348096 1.08333 1.09059
16016901066580 27976633 35525004 7548371 35863552 1 1.04485
30043281365491 7376125 19013413 11637288 23252992 1.125 1.36431
16803635972777 27965784 36755403 8789619 38159360 1.04167 1.15973
34599272945416 27965027 41534215 13569188 42174464 1 1.04718
21990532168497 2526206 10972243 8446037 13137920 1.08333 1.25641
5245059907114 27947013 49724685 21777672 50934784 1.04167 1.05557
30386795840193 35550288 55193616 19643328 58955776 1.20833 1.19152
33298754755539 36350915 54785927 18435012 58955776 1.29167 1.22619
33710517771025 29263069 43696221 14433152 46415872 1.08333 1.18843
11892858521894 2903874 23358588 20454714 25348096 1.08333 1.09726
11249903193653 34699471 50930693 16231222 58955776 1 1.49442
2979985862268 40088839 51658690 11569851 52505600 1.54167 1.0732
31732677933477 27917380 42806492 14889112 45415424 2.16667 1.17522
12449629931055 21862245 42917170 21054925 50934784 1.375 1.3808
17719511416828 31448595 44232183 12783588 46415872 1.04167 1.17082
2120354961718 43410993 53685469 10274476 54927360 1.04167 1.12087
26206449942850 40427201 48885491 8458290 50934784 1.08333 1.24228
7519020028667 27897784 37746074 9848290 38159360 1 1.04197
33285871494630 27895029 41038246 13143217 42174464 1.04167 1.08645
26928180029237 27875823 35448051 7572228 35863552 1 1.05487
15680054650230 38355806 57659705 19303899 58955776 1.04167 1.06714
21159737400453 27842515 40985197 13142682 42174464 1.04167 1.09049
35052514484807 27838984 41162674 13323690 42174464 1.75 1.07594
33493928451355 1952547 21222656 19270109 25348096 1.20833 1.21408
9065897126689 27828914 49428284 21599370 50934784 1.04167 1.06975
14372313176870 30695586 40876958 10181372 42174464 1.04167 1.12744
22850628667516 27801086 45826414 18025328 50934784 1.41667 1.2834
14957368470432 27782007 38974712 11192705 40365056 1.04167 1.12422
20638249647268 27778931 38761645 10982714 40365056 1.58333 1.14599
4787243483935 27778837 44047042 16268205 47962112 2.41667 1.24066
10883667702670 27758104 36135030 8376926 38159360 1.08333 1.24166
16180467299716 30748188 43022381 12274193 44146688 1.66667 1.0916
23371606977474 27750777 48915040 21164263 50934784 1.08333 1.09543
3060646364398 27729989 35375852 7645863 35863552 1 1.06379
22000717445531 29431656 37013067 7581411 38159360 1.08333 1.1512
5044258140832 9697695 24656690 14958995 34013184 1.08333 1.62548
30561663867909 32201153 44573906 12372753 46415872 1.04167 1.14887
18502988229 7617034 18786075 11169041 18934784 1.33333 1.01331
21315268426375 27710539 36279617 8569078 38159360 1.08333 1.21936
3041216791005 28179289 38030439 9851150 38159360 1 1.01309
19950174093180 27693564 35865261 8171697 38159360 1.29167 1.28074
21975294385333 29536234 37602743 8066509 40365056 1.125 1.34244
32637596981585 27688957 35368860 7679903 35863552 1.04167 1.06441
11383244336913 35044210 42768420 7724210 44146688 1.16667 1.17843
33588906033469 29277610 37780318 8502708 38159360 1.125 1.04458
13266218691753 27670364 35645167 7974803 35863552 1.04167 1.02738
21813440146411 35368367 43625625 8257258 44146688 1 1.0631
28105516986287 27654148 38635718 10981570 40365056 1.625 1.15748
8108072816762 23523403 32578048 9054645 34013184 1.33333 1.1585
8183435047691 27648244 43914854 16266610 47962112 2.45833 1.24881
13253322021322 35478508 49126883 13648375 50934784 1.04167 1.13246
24562339039462 14366889 30283007 15916118 34013184 1 1.23436
25165564189566 4011777 25068600 21056823 25348096 1 1.01327
11109087342326 24751654 34288268 9536614 35863552 1.04167 1.16518
22862852278368 27629648 42903334 15273686 50934784 1.08333 1.52584
7439626124459 19661657 35420387 15758730 38159360 2.04167 1.17381
34183658077801 27621912 40365421 12743509 42174464 1.04167 1.14196
26642080366178 10276779 20894637 10617858 21052416 1.29167 1.01486
18917399454639 1081812 11506145 10424333 13137920 1.04167 1.15654
27999666721517 29638085 48283429 18645344 50934784 1.16667 1.1422
6573596651976 50218292 60883804 10665512 63384576 1.08333 1.23447
19530754761006 44570598 56664396 12093798 56992768 1 1.02715
26245244693511 18655419 33095044 14439625 34013184 1.20833 1.06358
17863103203204 27566524 38064576 10498052 38159360 1 1.00903
29417442666623 27565979 36842189 9276210 38159360 1.04167 1.14199
17123797556117 27564841 39122876 11558035 40365056 1.04167 1.10747
4351401553036 2445505 13574712 11129207 16889856 1.125 1.29788
32911917007180 27550517 35721425 8170908 35863552 1.04167 1.01739
31287063033161 27541699 37386468 9844769 38159360 1 1.07851
34268050570837 27541240 46288335 18747095 50934784 1.29167 1.24785
1118253369279 1674057 22340757 20666700 25348096 1.125 1.14552
23865901364090 36005170 57640054 21634884 58955776 1.04167 1.06081
33938469785346 29048705 41306224 12257519 42174464 1.625 1.07083
33487621055500 34348461 55743115 21394654 58955776 1.125 1.15016
18654825248757 49777885 57769984 7992099 58955776 1.16667 1.14837
15875312224871 46334193 64400988 18066795 65642496 1.08333 1.06872
13224582179816 53309850 60991595 7681745 61177856 1 1.02425
24487757229429 33045984 40725799 7679815 42174464 1.08333 1.18863
3677119658544 14594654 34616766 20022112 42174464 1.375 1.37747
32557034835008 30391657 38982829 8591172 42174464 1.125 1.3715
8558017987501 27473455 38083606 10610151 38159360 1.20833 1.00714
18085110944835 27453839 45150172 17696333 50934784 1.625 1.32688
16547196006319 9196653 18813184 9616531 21052416 1.08333 1.23285
29297837802920 27437976 42282772 14844796 50934784 1.125 1.58283
28510288242609 29890913 37452272 7561359 38159360 1.04167 1.09351
21982269695852 22189154 29822106 7632952 31648768 1.16667 1.23931
26515228197426 6364435 26813127 20448692 34013184 1.33333 1.3521
1597585650641 27427208 39752432 12325224 42174464 1.08333 1.19651
15849602514334 36073659 46295263 10221604 46415872 1 1.0118
16304321660427 8850505 23788063 14937558 34013184 1.08333 1.68452
19561352027617 31598695 48300548 16701853 48480256 1 1.01076
32090119961722 27403917 35466068 8062151 38159360 1.33333 1.33407
17732172232525 34789085 43043472 8254387 44146688 1.04167 1.13365
27259831669724 22066578 42341819 20275241 50934784 1.41667 1.42382
9956876783604 27384820 49200680 21815860 50934784 1.04167 1.07949
4812550233858 27374000 37526056 10152056 40365056 1.08333 1.27965
15608150778634 27471416 48498179 21026763 50934784 1.08333 1.11588
23957990622292 27352868 38332036 10979168 40365056 1.625 1.18517
1681203889174 27352542 42196617 14844075 50934784 1.125 1.58866
25936007973047 52800596 60505388 7704792 61177856 1.04167 1.08728
15475529358747 18297605 26265052 7967447 27497472 1.04167 1.15468
20454264989541 32561806 40149291 7587485 42174464 1.16667 1.26691
22009627911532 38904245 51336719 12432474 52505600 1.04167 1.09402
751749444902 27340542 34963589 7623047 35863552 1.08333 1.11806
17573211469336 6477993 14833138 8355145 16889856 1.33333 1.24616
19367890789757 27332218 43771223 16439005 47962112 2.45833 1.25494
14539953703073 27329623 35499050 8169427 35863552 1.08333 1.04462
8482852664726 33830459 55216952 21386493 58955776 1.16667 1.17482
30850612827188 34357957 46366306 12008349 46415872 1 1.00413
16824561244135 27320600 36595877 9275277 38159360 1.04167 1.16856
33262547534259 47098889 63460988 16362099 65642496 1 1.13333
34921716225464 27311409 48505554 21194145 50934784 1.08333 1.11462
31187025836378 6606195 21485285 14879090 23252992 1.04167 1.1188
15029175830914 777123 15475846 14698723 16889856 1.25 1.0962
716944897541 27299370 49092319 21792949 50934784 1.04167 1.08454
14870148547011 26985932 36003046 9017114 38159360 1.08333 1.23914
27523225072840 47711024 55392753 7681729 56992768 1.08333 1.20829
5233882377284 27272464 37757868 10485404 38159360 1.33333 1.03829
28077112336198 27272223 34948622 7676399 35863552 1.125 1.11919
22828071106962 27264533 35831090 8566557 35863552 1 1.00379
19996937420893 27258170 43519724 16261554 47962112 2.54167 1.27318
9919045052528 11874360 31626318 19751958 31648768 1 1.00114
21037108943247 19089009 32957313 13868304 34013184 1 1.07614
8381063651808 16321183 32779809 16458626 34013184 1.125 1.07494
25289300107147 5565568 25121474 19555906 25348096 1 1.01159
8498095306417 30579724 44209794 13630070 46415872 2 1.16185
22984315074712 27210948 35584457 8373509 35863552 1 1.03333
34763376225125 30224411 44668292 14443881 46415872 1.04167 1.12099
11004208369127 40247520 51818462 11570942 52505600 1.5 1.05938
4767829790957 27201034 41607340 14406306 50934784 1.16667 1.64746
32389909946748 34903140 42516385 7613245 44146688 1.125 1.21414
9983622669354 40465002 53038954 12573952 54927360 1.79167 1.15018
26165719674924 27497194 43208528 15711334 50934784 1.04167 1.49176
23522799567988 27185382 35968428 8783046 38159360 1.08333 1.24945
9435587450424 50947618 63473812 12526194 65642496 1.04167 1.17313
6878595668325 27157738 37980426 10822688 38159360 1 1.01653
28982014645850 27150384 40711338 13560954 42174464 1.04167 1.10789
28613592804227 42331796 50633161 8301365 50934784 1 1.03633
11563124078372 27116517 48929142 21812625 50934784 1.08333 1.09195
25597371892837 27103958 41943758 14839800 50934784 1.125 1.60587
26057496599389 27102315 42176242 15073927 44146688 2 1.13072
7045934403036 27100777 34652135 7551358 38159360 1.25 1.46445
28984955474276 27072548 46820821 19748273 50934784 1.20833 1.20832
17071607215661 27066322 48691425 21625103 50934784 1.08333 1.10374
19495698411778 33371305 45370614 11999309 46415872 1 1.08711
34292895214305 33769758 45383124 11613366 48480256 1.08333 1.26669
34058303131980 27059079 35327142 8268063 35863552 1.125 1.06488
20649032558601 29754191 51350230 21596039 58955776 1.33333 1.35217
4607287583053 9024508 19268493 10243985 21052416 1.54167 1.17414
20697536709014 14988039 32929750 17941711 34013184 1.04167 1.06039
24601841856650 27040901 42745074 15704173 50934784 1.04167 1.5215
16632882174806 27030484 48421402 21390918 50934784 1.08333 1.1175
19179013574705 27028205 36045505 9017300 38159360 1.08333 1.23442
13713033028172 10061496 22130170 12068674 23252992 1.04167 1.09304
7215370850718 8278894 16842271 8563377 16889856 1 1.00556
15639797904527 17530961 34156799 16625838 39521280 2.70833 1.32266
23636970702158 34986359 49919608 14933249 50934784 1 1.06798
27688220264502 27018419 36575936 9557517 38159360 1.04167 1.16567
29591542731639 30692093 52302936 21610843 58955776 1.29167 1.30785
442540555466 26998924 43132215 16133291 50934784 1 1.48363
18618895498576 26997140 34636792 7639652 35863552 1.08333 1.16058
9258322588518 41298708 58628798 17330090 64797696 2.79167 1.35596
2206330150814 30860375 40733768 9873393 42174464 1.04167 1.14592
9095152064028 26991230 38542813 11551583 40365056 1.04167 1.15775
30393066576555 26979246 39215319 12236073 40365056 1.66667 1.09396
18263526845652 2225425 15287009 13061584 16889856 1.04167 1.12271
31308274543309 26966774 34884208 7917434 35863552 1.04167 1.12369
9809611323258 28996245 39836943 10840698 40365056 1 1.04872
30981650977888 27905925 44176423 16270498 47962112 2.375 1.23267
25562496068826 1632465 20114083 18481618 25348096 1.33333 1.2832
9328417873351 27803923 42217600 14413677 50934784 1.16667 1.60479
28680680580449 26950266 35514356 8564090 35863552 1 1.04077
26019178568092 26945790 41350190 14404400 42174464 1 1.05722
26975488975422 42924017 59178465 16254448 62759936 2.33333 1.22034
21667120064411 26921271 34499154 7577883 35863552 1.125 1.18005
29571123559087 26915841 40474339 13558498 42174464 1.04167 1.12539
18721077740823 26902576 37741316 10838740 38159360 1.375 1.03857
22451493758276 10187192 26013194 15826002 34013184 1 1.5055
10256089216819 26893257 47256933 20363676 50934784 1.16667 1.18061
26832750360674 40100673 53792891 13692218 54927360 1 1.08286
10497783950655 24502299 40600267 16097968 42174464 1 1.09779
7526883120722 26887424 45049637 18162213 50934784 1.5 1.32403
524668017943 29001653 50531486 21529833 58955776 1.375 1.39128
15451593620329 26880329 40629199 13748870 42174464 1.91667 1.11239
15806931697294 26862423 37682406 10819983 38159360 1 1.04408
14952337230153 28139423 49860607 21721184 50934784 1.04167 1.04945
8689700068204 30009569 37743809 7734240 40365056 1.125 1.33891
25524051471014 22285660 40035414 17749754 40365056 1 1.01857
14623839120007 11193381 23200646 12007265 25348096 1.83333 1.17885
14177295380634 30863453 50671966 19808513 50934784 1 1.01327
13419386566761 26823592 40381135 13557543 42174464 1.04167 1.13228
8523541928177 19877596 27490253 7612657 29631488 1.20833 1.28127
13324394141791 26795063 47339684 20544621 50934784 1.16667 1.17499
21327870502552 26793160 39923753 13130593 40365056 1 1.03361
18484622211245 26791344 37763834 10972490 38159360 1.41667 1.03605
23912159515517 34733070 47044112 12311042 48480256 1.70833 1.11665
18601223385639 26785045 48404724 21619679 50934784 1.08333 1.11703
15761102297428 26784475 47410201 20625726 50934784 1.16667 1.17088
21828985969644 26780401 42433083 15652682 45415424 2.25 1.19053
31066917810488 26778820 47569930 20791110 50934784 1.125 1.16184
26268161583067 22248783 32040050 9791267 34013184 1.04167 1.20152
754931575085 13294625 25421734 12127109 27497472 1.04167 1.17117
2311767565663 33794711 49142535 15347824 58955776 1.08333 1.63939
10255954359084 8567091 23116635 14549544 25348096 2.08333 1.15337
32805614168980 26742516 42003706 15261190 42174464 1 1.01119
6845015724156 35569290 49218840 13649550 50934784 1.04167 1.12571
21144066279776 26739011 34411501 7672490 35863552 1.16667 1.18925
10033252825579 25026529 46142259 21115730 50934784 1.20833 1.22696
30985843830563 26736357 42865668 16129311 50934784 1 1.50028
30389941018118 30282913 40023762 9740849 40365056 1.25 1.03504
13045436012313 26734946 47184516 20449570 50934784 1.16667 1.18339
15674663810751 34519502 42626960 8107458 44146688 1.20833 1.18745
19795780647859 29909390 44186744 14277354 46415872 2.04167 1.15613
25018615088095 11899065 30487881 18588816 31648768 1.04167 1.06245
18311552579631 26711854 39444580 12732726 40365056 1 1.07229
28320777084491 21847743 43412231 21564488 50934784 1.33333 1.34884
7486867746580 4573807 21239281 16665474 23252992 1.16667 1.12083
11135132226149 12407063 26157927 13750864 27497472 1.04167 1.09742
16557776034627 26688951 39006427 12317476 40365056 1.04167 1.1103
27618287027605 32802419 40480979 7678560 44146688 1.20833 1.4774
25059949583588 26675735 36383895 9708160 38159360 1.45833 1.18288
24305186422771 33059669 41069875 8010206 42174464 1.16667 1.1379
3625960365931 26669845 41737866 15068021 42174464 1.04167 1.02898
17164543569991 35352081 51713803 16361722 56338432 2.58333 1.28265
33200115850582 26667747 40645042 13977295 42174464 1.04167 1.10942
32104080020607 26666694 42365729 15699035 50934784 1.04167 1.54583
7228610967422 26664464 35679626 9015162 38159360 1.08333 1.27506
3667405293012 26661518 47844195 21182677 50934784 1.125 1.1459
34100882878581 15329595 36579739 21250144 42174464 1.25 1.26328
29942788247888 26637160 35198271 8561111 35863552 1 1.07771
15911229236962 6592456 21466302 14873846 23252992 1.45833 1.12012
25501907496505 26629804 40606483 13976679 42174464 1.04167 1.11219
575399819907 26629091 34827672 8198581 35863552 1.04167 1.12635
3358106505557 15149964 31082554 15932590 31648768 1 1.03554
4990118996270 21554878 29878967 8324089 34013184 1.45833 1.49666
15231822601290 34298295 55498460 21200165 58955776 1.125 1.16308
2044786830444 26619418 35634251 9014833 35863552 1 1.02544
11565576582314 26617187 42744630 16127443 50934784 1 1.50784
16532802208964 26617123 34178842 7561719 35863552 1.125 1.22279
25698253025477 26613285 34811945 8198660 35863552 1.04167 1.12827
25713745356469 15350707 34394849 19044142 42174464 1.5 1.4085
20985798121745 26590218 45851234 19261016 50934784 1.29167 1.26393
22231300639014 26588577 36424619 9836042 38159360 1.04167 1.17637
33832408196842 26585132 35145804 8560672 35863552 1 1.08384
8166272045539 26584352 47596084 21011732 50934784 1.125 1.1589
7906176622746 458903 11902853 11443950 13137920 1.66667 1.10792
32768783213891 34514578 42101095 7586517 44146688 1.16667 1.26964
20823820099855 26560073 38791313 12231240 40365056 1.75 1.12867
18952253242573 26551698 36105869 9554171 38159360 1.08333 1.21493
16379491360173 26540059 44546623 18006564 50934784 1.58333 1.35477
5004854094442 26536592 37715978 11179386 38159360 1 1.03966
22586856902473 12763330 30945882 18182552 31648768 1.04167 1.03866
20729534049671 26532213 44831150 18298937 50934784 1.5 1.33355
11772376550296 26531553 42229118 15697565 50934784 1.04167 1.55459
32861490597873 26517394 37352292 10834898 38159360 1.45833 1.07449
31089917053714 16470142 27554864 11084722 29631488 1.66667 1.18734
29405741499199 3387194 16499607 13112413 16889856 1 1.02976
25674555357787 26514119 43839262 17325143 50934784 2.95833 1.40955
4762286773694 26505248 42631218 16125970 50934784 1 1.51492
5282998359394 27180618 42021558 14840940 50934784 1.125 1.60058
16760095440795 26490011 41323670 14833659 42174464 1 1.05736
23889474278532 26486228 40722551 14236323 42174464 1.91667 1.10199
12625403095640 26484983 43809847 17324864 50934784 2.95833 1.41126
29352515667094 26478171 34148853 7670682 35863552 1.16667 1.22354
8425989666656 35556551 47185836 11629285 48480256 1.04167 1.11131
20775832397493 26473681 40709851 14236170 42174464 1.91667 1.10288
2623881848327 34289698 46809785 12520087 48480256 1.79167 1.13342
20780132529609 26468688 34029510 7560822 35863552 1.125 1.24257
23950942571605 26465087 37280679 10815592 40365056 1.08333 1.28518
22505757409748 26462685 36550641 10087956 38159360 1.5 1.15947
33115278848898 38704731 53395888 14691157 54927360 1.91667 1.10424
18372442614585 42575826 58827446 16251620 58955776 1 1.0079
19649680085942 5963427 17566575 11603148 23252992 1.20833 1.49008
33379582039752 25867646 35568566 9700920 35863552 1.25 1.03041
16331649338196 31433745 51251214 19817469 58955776 1.41667 1.38878
24942250438241 9364092 23466815 14102723 25348096 1.04167 1.1334
12377743787391 26427735 34625153 8197418 35863552 1.04167 1.15107
18449726584946 31040342 51559852 20519510 58955776 1.375 1.36043
20822357241290 34592516 50822171 16229655 58955776 1 1.50116
815243828067 12894374 24931756 12037382 25348096 1.5 1.03459
12108587956916 24486273 31991174 7504901 34013184 1.125 1.26943
30089874358440 2362248 14356928 11994680 15195136 1.66667 1.06988
24291092987017 26382365 33969602 7587237 34013184 1 1.00574
31190803936039 56404161 65297623 8893462 65642496 1.125 1.03878
27458537391686 9356796 25800859 16444063 31115264 2.70833 1.32318
19466913158985 26355923 36842339 10486416 38159360 1.04167 1.12559
529113091278 48321733 58626687 10304954 58955776 1 1.03194
12064032390315 45240505 53022293 7781788 54927360 1.20833 1.24481
20119870251055 43592082 54547773 10955691 54927360 1 1.03465
2174215987678 33509494 45510007 12000513 48480256 1.08333 1.24751
9965940508576 26327521 33873444 7545923 35863552 1.16667 1.26373
11805405322944 30753166 41280573 10527407 42174464 1 1.08491
8567894669743 26309388 35320600 9011212 38159360 1.125 1.31503
13261377541496 26298492 41991890 15693398 50934784 1.04167 1.56985
27379944335154 26293427 34658303 8364876 35863552 1.04167 1.14408
8502603249908 14240270 25741838 11501568 27497472 1.70833 1.15264
9016509802018 26290920 36510977 10220057 38159360 1.5 1.16129
18543624261210 38989522 47853198 8863676 50934784 1.125 1.34766
24870983378508 28846845 45511999 16665154 46415872 1.08333 1.05424
14896101799253 14198055 33464142 19266087 34013184 1 1.0285
29650739410676 26279700 41972789 15693089 42174464 1 1.01285
2625370893731 26278277 35609809 9331532 35863552 1.16667 1.02719
24587314373721 26275221 40670748 14395527 42174464 1.04167 1.10446
6098148805486 37944324 49839257 11894933 50934784 1.625 1.0921
7220202390964 9919140 19548929 9629789 21052416 1.04167 1.15613
34069615624428 26261166 36746509 10485343 38159360 1.04167 1.13475
27597449742213 33862185 42174972 8312787 44146688 1.29167 1.23719
1304550769150 48012499 59365312 11352813 61177856 1.04167 1.15966
2124042515766 26259612 35525308 9265696 35863552 1 1.0365
27986519659036 26250152 36735196 10485044 38159360 1.04167 1.13583
30646265448651 26234297 45488519 19254222 50934784 1.33333 1.28286
10762309220920 26205918 40600415 14394497 42174464 1.04167 1.10935
32850853215829 30095915 42143700 12047785 44146688 1.75 1.16625
33332990589302 49960665 57650875 7690210 58955776 1.08333 1.16968
21742565857773 27405160 38014244 10609084 38159360 1.25 1.01368
17043304928868 42215419 50126974 7911555 50934784 1.04167 1.10211
6033121660884 26328992 41160143 14831151 42174464 1 1.06839
19196676791326 16874555 31126522 14251967 31648768 1 1.03664
21252328522968 10923805 19024414 8100609 21052416 1.29167 1.25035
6377120886640 11125376 24622493 13497117 25348096 1.58333 1.05376
9155835040356 29513603 38134713 8621110 40365056 1.33333 1.25871
2486929458721 29872343 38266316 8393973 40365056 1.08333 1.25003
7448688475206 26125994 42546090 16420096 46415872 2.33333 1.23567
16979864767918 49780069 57959557 8179488 58955776 1.04167 1.12179
15889005398834 29362635 37648264 8285629 40365056 1.33333 1.32789
8144858032366 1432567 19940764 18508197 25348096 1.33333 1.29216
2303024953609 35532704 53337080 17804376 58955776 1.58333 1.31558
957815893178 26115108 47489606 21374498 50934784 1.125 1.16118
18927063850215 26101672 40929269 14827597 42174464 1.04167 1.08398
22145832315033 26083523 33878233 7794710 35863552 1.20833 1.2547
33490927111223 26081816 40474880 14393064 42174464 1.04167 1.11808
21618955076332 26078922 40048256 13969334 42174464 1.04167 1.15221
21358096594875 26062168 46115103 20052935 50934784 1.25 1.24035
2186521439423 32985302 52342700 19357398 58955776 1.41667 1.34163
21657810806716 10878704 22207376 11328672 23252992 1 1.0923
5935867446656 22777215 36280729 13503514 38159360 1.04167 1.13912
19121851695836 4990139 12321183 7331044 15195136 1.25 1.39203
5412304957572 26054168 41743860 15689692 42174464 1 1.02745
31493096801271 36006751 45029791 9023040 46415872 1.33333 1.15362
10209627381504 26048567 47578630 21530063 50934784 1.125 1.15588
10502350776174 25239559 33599449 8359890 34013184 1.125 1.04949
30725927939338 23573511 34021050 10447539 35863552 1.54167 1.17636
33333090672164 45510326 61855968 16345642 63384576 1 1.09352
12570207949733 28942394 42523430 13581036 44146688 1.04167 1.11952
9303783517639 26002248 37206655 11204407 38159360 1.54167 1.08503
33352108401165 25993028 40819119 14826091 42174464 1.04167 1.09142
7252880402721 25984956 46036131 20051175 50934784 1.25 1.24431
301402114799 36443186 44214392 7771206 46415872 1.125 1.28329
34940225557601 4680674 18247626 13566952 18934784 1 1.05065
29151965418678 25962550 47094462 21131912 50934784 1.16667 1.18173
5846037252146 25959207 36440852 10481645 38159360 1.04167 1.16395
1300514944625 16935869 29926612 12990743 31648768 1.04167 1.13257
26192808673506 52339452 63019501 10680049 63384576 1 1.03418
7494904646419 25940383 36768292 10827909 38159360 1.54167 1.12847
31262490255332 34837222 43376435 8539213 44146688 1.20833 1.0902
7184394094947 25927386 39894376 13966990 40365056 1 1.0337
34579701799968 25926767 37707972 11781205 38159360 1.5 1.03831
9082671871300 52451922 60978920 8526998 61177856 1.08333 1.02333
19275584704680 30156760 51362315 21205555 58955776 1.33333 1.35809
28361763912596 10504371 26835880 16331509 31115264 2.41667 1.26203
7297638313683 35328759 57272450 21943691 58955776 1.04167 1.07671
30319326691275 25909983 46438690 20528707 50934784 1.20833 1.21901
18658439693936 11550619 25302339 13751720 25348096 1 1.00333
26602109084660 12081698 21504699 9423001 23252992 1.45833 1.18553
11925954895948 25884102 46230120 20346018 50934784 1.20833 1.23123
1998784104605 8506200 28875758 20369558 34013184 1.25 1.25221
3023385429827 36507827 49738475 13230648 50934784 1.04167 1.09042
18195453701574 25866884 46864886 20998002 50934784 1.16667 1.19382
15210194291766 40132662 47885937 7753275 48480256 1.08333 1.07665
664591758937 51121426 64474545 13353119 65642496 1.04167 1.08747
23515566387098 25835380 33499845 7664465 35863552 1.20833 1.3084
19459847831018 17344850 30342355 12997505 31648768 1.04167 1.10051
4539183717255 24852627 32385484 7532857 35863552 1.25 1.46172
8899361316048 25813326 41058111 15244785 42174464 1.16667 1.07323
13499581424701 25802697 44089051 18286354 50934784 1.58333 1.37436
11793093865510 25783480 43096659 17313179 50245632 3 1.41292
13669824688047 3842513 23228037 19385524 23252992 1 1.00129
8329075135978 33459523 41065218 7605695 42174464 1.08333 1.14584
13009951592543 2124661 18508348 16383687 24890368 2.91667 1.38954
34895069539996 25772636 37774520 12001884 38159360 1.5 1.03206
1053369518943 25768898 35468845 9699947 35863552 1.25 1.04069
4197372070992 50069337 60734083 10664746 61177856 1 1.04161
34181035397912 11269220 27120419 15851199 27497472 1 1.02379
453548569018 25754829 47122164 21367335 50934784 1.16667 1.17843
8758349263080 7663948 18928197 11264249 18934784 1 1.00058
18154261633322 31885839 41773397 9887558 42174464 1.29167 1.04056
1914465218481 38487892 47909836 9421944 48480256 1.25 1.06054
11876110820138 898317 20499792 19601475 25348096 1.25 1.24734
17360977883100 30860946 38616923 7755977 40365056 1.20833 1.22539
32430289469105 25736137 41785775 16049638 42174464 1.04167 1.02422
26447490343186 51375835 59184533 7808698 61177856 1.20833 1.25527
15422031336316 27729515 43872440 16142925 50934784 1 1.43749
18776295240929 25727078 47366310 21639232 50934784 1.125 1.16491
25831026086921 25719750 38461261 12741511 40365056 1.83333 1.14942
28362054283887 25717199 37937636 12220437 38159360 1.41667 1.01814
19065824593710 33982603 49333317 15350714 50934784 1.04167 1.10433
4230525046880 31747983 39420112 7672129 40365056 1.04167 1.12317
21379014508943 25707090 46961598 21254508 50934784 1.16667 1.18693
15229096386007 28732088 37120303 8388215 38159360 1.20833 1.12387
8008947786165 25687087 46458255 20771168 50934784 1.20833 1.21552
14897088805873 29139096 37757033 8617937 38159360 1.125 1.04668
25967729244279 10481859 31499480 21017621 34013184 1.08333 1.1196
1909774356701 34141079 45388630 11247551 46415872 1 1.09133
20802895087821 34483624 48972839 14489215 50934784 1.04167 1.13541
30043810423632 25668282 44667558 18999276 50934784 1.41667 1.32987
6100831959161 25666594 41715075 16048481 42174464 1.04167 1.02863
12783687363074 10082375 24630782 14548407 25348096 1 1.04931
25623259988702 4770974 14300811 9529837 15195136 1 1.09384
27557000540813 37871635 46907885 9036250 48480256 1.33333 1.17401
13450589340518 35135953 54274056 19138103 58955776 1.29167 1.24463
28391802237190 6781609 19991519 13209910 23252992 1.08333 1.2469
19769431364958 22761046 32864967 10103921 34013184 1.04167 1.11364
5273119282444 25641470 34900295 9258825 35863552 1.04167 1.10404
2269660564199 28266618 40219621 11953003 40365056 1 1.01217
3121112723959 25641193 43925344 18284151 50934784 1.58333 1.38336
8868427625640 33100146 44340085 11239939 46415872 1.04167 1.18468
